id,Name,Fueltype,Technology,Set,Country,Capacity,lat,lon,DateIn,DateOut
mastr_SEE923982894569,mastr_SEE923982894569,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2012.0,
mastr_SEE957288556708,mastr_SEE957288556708,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2012.0,
mastr_SEE902104713285,mastr_SEE902104713285,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2012.0,
mastr_SEE900379178419,mastr_SEE900379178419,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2012.0,
mastr_SEE975787193811,mastr_SEE975787193811,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2012.0,
mastr_SEE944871749593,mastr_SEE944871749593,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2012.0,
mastr_SEE970723714426,mastr_SEE970723714426,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2012.0,
mastr_SEE907003223873,mastr_SEE907003223873,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2012.0,
mastr_SEE960366893053,mastr_SEE960366893053,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2012.0,
mastr_SEE998363777847,mastr_SEE998363777847,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2017.0,
mastr_SEE991036415459,mastr_SEE991036415459,Natural Gas,OCGT,PP,DE,7.558,49.464201,7.149871,2014.0,
mastr_SEE913561189483,mastr_SEE913561189483,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2017.0,
mastr_SEE969682791340,mastr_SEE969682791340,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2017.0,
mastr_SEE911280514302,mastr_SEE911280514302,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2017.0,
mastr_SEE922161830879,mastr_SEE922161830879,Oil,steam turbine,PP,DE,3.1,52.337101,9.422443,2012.0,
mastr_SEE975487649083,mastr_SEE975487649083,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2017.0,
mastr_SEE931587783478,mastr_SEE931587783478,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2018.0,
mastr_SEE975074354710,mastr_SEE975074354710,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2018.0,
mastr_SEE969883234448,mastr_SEE969883234448,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2018.0,
mastr_SEE990709311159,mastr_SEE990709311159,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2018.0,
mastr_SEE933819613973,mastr_SEE933819613973,Oil,steam turbine,PP,DE,2.522,54.307592,7.07335,2019.0,
mastr_SEE906120609386,mastr_SEE906120609386,Natural Gas,OCGT,PP,DE,28.448,49.535897,8.464721,1969.0,
mastr_SEE997248724068,mastr_SEE997248724068,Natural Gas,OCGT,PP,DE,7.558,49.464205,7.149966,2014.0,
mastr_SEE998476308440,mastr_SEE998476308440,Oil,steam turbine,PP,DE,2.522,54.307592,5.793365,2019.0,
mastr_SEE940081190514,mastr_SEE940081190514,Natural Gas,OCGT,PP,DE,4.368,49.464205,7.150064,2017.0,
mastr_SEE912883186231,mastr_SEE912883186231,Natural Gas,OCGT,PP,DE,8.091,54.138451,13.651786,2015.0,
mastr_SEE901102048696,mastr_SEE901102048696,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2018.0,
mastr_SEE970806189455,mastr_SEE970806189455,Natural Gas,OCGT,PP,DE,12.747,50.793913,12.484255,2014.0,
mastr_SEE937830141170,mastr_SEE937830141170,Natural Gas,OCGT,PP,DE,3.736,50.793913,12.484255,2017.0,
mastr_SEE974199479476,mastr_SEE974199479476,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2018.0,
mastr_SEE923276752896,mastr_SEE923276752896,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2018.0,
mastr_SEE922851991880,mastr_SEE922851991880,Oil,steam turbine,PP,DE,2.24,53.138748,8.248467,2008.0,
mastr_SEE975326478515,mastr_SEE975326478515,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2018.0,
mastr_SEE943264394822,mastr_SEE943264394822,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2018.0,
mastr_SEE942595062097,mastr_SEE942595062097,Oil,steam turbine,PP,DE,2.0,49.974363,8.44923,2018.0,
mastr_SEE909611537625,mastr_SEE909611537625,Oil,steam turbine,PP,DE,2.4,49.974363,8.44923,2019.0,
mastr_SEE980655315721,mastr_SEE980655315721,Oil,steam turbine,PP,DE,2.4,49.974363,8.44923,2019.0,
mastr_SEE935416641014,mastr_SEE935416641014,Oil,steam turbine,PP,DE,2.4,49.974363,8.44923,2019.0,
mastr_SEE923597812828,mastr_SEE923597812828,Oil,steam turbine,PP,DE,2.4,49.974363,8.44923,2019.0,
mastr_SEE915340399694,mastr_SEE915340399694,Oil,steam turbine,PP,DE,2.4,49.974363,8.44923,2019.0,
mastr_SEE982700696984,mastr_SEE982700696984,Oil,steam turbine,PP,DE,2.4,49.974363,8.44923,2019.0,
mastr_SEE990270460522,mastr_SEE990270460522,Oil,steam turbine,PP,DE,2.4,49.974363,8.44923,2019.0,
mastr_SEE979811488683,mastr_SEE979811488683,Natural Gas,OCGT,PP,DE,5.5,52.418711,9.374635,1993.0,
mastr_SEE975248916003,mastr_SEE975248916003,Oil,steam turbine,PP,DE,2.4,49.974363,8.44923,2019.0,
mastr_SEE964136806526,mastr_SEE964136806526,Oil,steam turbine,PP,DE,2.5,52.542332,13.34784,1976.0,
mastr_SEE903241242164,mastr_SEE903241242164,Oil,steam turbine,PP,DE,2.5,52.542332,13.34784,1976.0,
mastr_SEE994690933222,mastr_SEE994690933222,Natural Gas,OCGT,PP,DE,5.248,52.542332,13.34784,2016.0,
mastr_SEE998949777025,mastr_SEE998949777025,Oil,steam turbine,PP,DE,2.52,49.974363,8.44923,2020.0,
mastr_SEE946307625518,mastr_SEE946307625518,Oil,steam turbine,PP,DE,2.52,49.974363,8.44923,2020.0,
mastr_SEE942533969037,mastr_SEE942533969037,Oil,steam turbine,PP,DE,2.52,49.974363,8.44923,2020.0,
mastr_SEE930098933105,mastr_SEE930098933105,Oil,steam turbine,PP,DE,2.52,49.974363,8.44923,2020.0,
mastr_SEE911225029854,mastr_SEE911225029854,Oil,steam turbine,PP,DE,2.52,49.974363,8.44923,2020.0,
mastr_SEE965299961442,mastr_SEE965299961442,Oil,steam turbine,PP,DE,2.52,49.974363,8.44923,2020.0,
mastr_SEE916760099027,mastr_SEE916760099027,Oil,steam turbine,PP,DE,2.52,49.974363,8.44923,2020.0,
mastr_SEE965685719138,mastr_SEE965685719138,Oil,steam turbine,PP,DE,2.52,49.974363,8.44923,2020.0,
mastr_SEE916844088169,mastr_SEE916844088169,Oil,steam turbine,PP,DE,2.0,49.964367,8.412382,2018.0,
mastr_SEE955430693721,mastr_SEE955430693721,Natural Gas,OCGT,PP,DE,8.64,48.025384,12.544002,2011.0,
mastr_SEE986348478063,mastr_SEE986348478063,Oil,steam turbine,PP,DE,2.08,47.75895,10.319834,2018.0,
mastr_SEE951401550147,mastr_SEE951401550147,Oil,steam turbine,PP,DE,23.3,48.81348,9.21823,1974.0,2026.0
mastr_SEE985887784048,mastr_SEE985887784048,Oil,steam turbine,PP,DE,23.4,48.81348,9.21823,1974.0,
mastr_SEE998383491525,mastr_SEE998383491525,Hard Coal,steam turbine,PP,DE,45.0,48.814775,9.2193,1982.0,
mastr_SEE900040609433,mastr_SEE900040609433,Hard Coal,steam turbine,PP,DE,6.14,51.391858,8.071191,1957.0,
mastr_SEE905714722562,mastr_SEE905714722562,Hard Coal,steam turbine,PP,DE,45.0,48.814775,9.2193,1984.0,
mastr_SEE993385162510,mastr_SEE993385162510,Hard Coal,steam turbine,PP,DE,5.786,51.391858,8.071191,1957.0,
mastr_SEE962877818310,mastr_SEE962877818310,Hard Coal,steam turbine,PP,DE,19.5,48.814775,9.2193,2009.0,
mastr_SEE918407219966,mastr_SEE918407219966,Natural Gas,OCGT,PP,DE,11.6,52.828012,11.104099,1994.0,
mastr_SEE970401548961,mastr_SEE970401548961,Natural Gas,OCGT,PP,DE,5.8,52.828012,11.104099,1994.0,
mastr_SEE900252837358,mastr_SEE900252837358,Natural Gas,OCGT,PP,DE,4.35,48.738171,8.344384,2000.0,
mastr_SEE953048986860,mastr_SEE953048986860,Natural Gas,OCGT,PP,DE,5.1,50.459943,9.600909,2009.0,
mastr_SEE938018666973,mastr_SEE938018666973,Natural Gas,OCGT,PP,DE,5.1,50.459943,9.600909,2009.0,
mastr_SEE936181210535,mastr_SEE936181210535,Natural Gas,OCGT,PP,DE,5.49,52.299865,11.672539,2017.0,
mastr_SEE969236825415,mastr_SEE969236825415,Oil,steam turbine,PP,DE,2.0,51.51543,7.000281,1985.0,
mastr_SEE942785035528,mastr_SEE942785035528,Natural Gas,OCGT,PP,DE,5.0,52.646805,6.883686,2009.0,
mastr_SEE912189980335,mastr_SEE912189980335,Oil,steam turbine,PP,DE,2.5,52.333936,9.822942,2011.0,
mastr_SEE927109512084,mastr_SEE927109512084,Oil,steam turbine,PP,DE,2.5,52.333936,9.822942,2011.0,
mastr_SEE985453029962,mastr_SEE985453029962,Lignite,steam turbine,PP,DE,8.8,51.697436,11.757678,1993.0,
mastr_SEE958827094903,mastr_SEE958827094903,Natural Gas,OCGT,PP,DE,3.0,50.320923,7.233829,2015.0,
mastr_SEE952937205877,mastr_SEE952937205877,Lignite,steam turbine,PP,DE,19.67,51.697462,11.757669,1993.0,
mastr_SEE953206843196,mastr_SEE953206843196,Oil,steam turbine,PP,DE,2.7,49.019313,8.319775,2012.0,
mastr_SEE922845346061,mastr_SEE922845346061,Oil,steam turbine,PP,DE,2.0,49.019313,8.319775,2012.0,
mastr_SEE982064018118,mastr_SEE982064018118,Natural Gas,OCGT,PP,DE,14.5,50.321124,7.233567,2015.0,
mastr_SEE977708202411,mastr_SEE977708202411,Natural Gas,OCGT,PP,DE,5.718,51.729689,6.358493,1977.0,
mastr_SEE945071514516,mastr_SEE945071514516,Natural Gas,OCGT,PP,DE,5.718,51.729689,6.358493,1979.0,
mastr_SEE927622980674,mastr_SEE927622980674,Lignite,steam turbine,PP,DE,7.2,50.658774,6.810238,1979.0,
mastr_SEE914128531905,mastr_SEE914128531905,Natural Gas,OCGT,PP,DE,6.232,50.658774,6.810238,1981.0,
mastr_SEE923858222731,mastr_SEE923858222731,Oil,steam turbine,PP,DE,2.0,50.129417,8.600142,2006.0,
mastr_SEE986959633936,mastr_SEE986959633936,Natural Gas,OCGT,PP,DE,8.882,51.986027,8.808828,1981.0,
mastr_SEE906834978235,mastr_SEE906834978235,Hard Coal,steam turbine,PP,DE,4.077,51.986027,8.808828,1962.0,
mastr_SEE998558143099,mastr_SEE998558143099,Natural Gas,OCGT,PP,DE,22.86,50.916621,6.373128,2004.0,
mastr_SEE913609763316,mastr_SEE913609763316,Natural Gas,OCGT,PP,DE,7.0,50.034949,8.24868,1981.0,
mastr_SEE911257641864,mastr_SEE911257641864,Natural Gas,OCGT,PP,DE,4.2,51.25448,6.786426,2012.0,
mastr_SEE915364339119,mastr_SEE915364339119,Oil,steam turbine,PP,DE,2.0,50.129417,8.600142,2008.0,
mastr_SEE999839188105,mastr_SEE999839188105,Natural Gas,OCGT,PP,DE,4.2,51.25448,6.786426,2012.0,
mastr_SEE936310010968,mastr_SEE936310010968,Oil,steam turbine,PP,DE,2.0,50.129417,8.600142,2006.0,
mastr_SEE960512637012,mastr_SEE960512637012,Oil,steam turbine,PP,DE,2.0,50.129417,8.600142,2006.0,
mastr_SEE906385906152,mastr_SEE906385906152,Natural Gas,OCGT,PP,DE,4.2,51.25448,6.786426,2012.0,
mastr_SEE966481430050,mastr_SEE966481430050,Natural Gas,OCGT,PP,DE,4.253,51.25448,6.786426,2014.0,
mastr_SEE997674469793,mastr_SEE997674469793,Natural Gas,OCGT,PP,DE,2.0,49.500306,8.471941,2007.0,
mastr_SEE975815924073,mastr_SEE975815924073,Natural Gas,OCGT,PP,DE,4.5,49.500306,8.471941,1994.0,
mastr_SEE943427876363,mastr_SEE943427876363,Hard Coal,steam turbine,PP,DE,514.0,54.14065,12.13102,1994.0,
mastr_SEE901196452256,mastr_SEE901196452256,Natural Gas,OCGT,PP,DE,6.71,50.005625,8.317776,1983.0,
mastr_SEE932248738783,mastr_SEE932248738783,Hard Coal,steam turbine,PP,DE,3.6,48.556871,11.263412,1967.0,
mastr_SEE982556430190,mastr_SEE982556430190,Oil,steam turbine,PP,DE,29.3,51.291343,12.001454,1997.0,
mastr_SEE975248607116,mastr_SEE975248607116,Natural Gas,OCGT,PP,DE,4.7,53.078074,14.312093,2005.0,
mastr_SEE996946209945,mastr_SEE996946209945,Natural Gas,OCGT,PP,DE,3.375,49.500306,8.471941,1939.0,
mastr_SEE936364054154,mastr_SEE936364054154,Natural Gas,OCGT,PP,DE,2.3,49.500306,8.471941,1939.0,
mastr_SEE999756197518,mastr_SEE999756197518,Natural Gas,OCGT,PP,DE,17.7,50.321056,7.233824,2015.0,
mastr_SEE932782707160,mastr_SEE932782707160,Natural Gas,OCGT,PP,DE,27.5,50.321326,7.234155,2015.0,
mastr_SEE943648008925,mastr_SEE943648008925,Natural Gas,OCGT,PP,DE,2.444,48.524424,9.209244,2014.0,
mastr_SEE912160334607,mastr_SEE912160334607,Natural Gas,OCGT,PP,DE,37.0,51.319176,12.00582,1994.0,
mastr_SEE912935247576,mastr_SEE912935247576,Oil,steam turbine,PP,DE,33.4,51.291343,12.001454,1997.0,
mastr_SEE974711013546,mastr_SEE974711013546,Oil,steam turbine,PP,DE,29.8,51.291343,12.001454,1997.0,
mastr_SEE931676750411,mastr_SEE931676750411,Oil,steam turbine,PP,DE,2.4,48.05623,12.185118,1989.0,
mastr_SEE980664339206,mastr_SEE980664339206,Oil,steam turbine,PP,DE,2.0,50.874977,6.747731,2008.0,
mastr_SEE986900148946,mastr_SEE986900148946,Oil,steam turbine,PP,DE,2.0,50.129417,8.600142,2008.0,
mastr_SEE986794756791,mastr_SEE986794756791,Oil,steam turbine,PP,DE,2.0,50.989098,6.985731,2011.0,
mastr_SEE900364034072,mastr_SEE900364034072,Natural Gas,OCGT,PP,DE,6.5,49.17407,9.20963,2003.0,
mastr_SEE925720506642,mastr_SEE925720506642,Natural Gas,OCGT,PP,DE,16.8,50.891251,9.994601,1962.0,
mastr_SEE979861364876,mastr_SEE979861364876,Natural Gas,OCGT,PP,DE,52.7,50.891251,9.994601,2009.0,
mastr_SEE993412996354,mastr_SEE993412996354,Natural Gas,OCGT,PP,DE,12.07,50.891251,9.994601,1967.0,
mastr_SEE975193004329,mastr_SEE975193004329,Natural Gas,OCGT,PP,DE,28.0,50.891251,9.994601,1982.0,
mastr_SEE907064154956,mastr_SEE907064154956,Natural Gas,OCGT,PP,DE,5.67,50.848488,9.957986,2017.0,
mastr_SEE906462907775,mastr_SEE906462907775,Natural Gas,OCGT,PP,DE,5.67,50.848488,9.957986,2017.0,
mastr_SEE990935582224,mastr_SEE990935582224,Natural Gas,OCGT,PP,DE,6.0,50.848488,9.957986,2006.0,
mastr_SEE916865356940,mastr_SEE916865356940,Natural Gas,OCGT,PP,DE,32.0,50.848488,9.957986,2012.0,
mastr_SEE963874500314,mastr_SEE963874500314,Natural Gas,OCGT,PP,DE,4.865,49.903311,8.664827,1998.0,
mastr_SEE944503176377,mastr_SEE944503176377,Hard Coal,steam turbine,PP,DE,433.0,48.71905,9.36748,1985.0,
mastr_SEE998644964959,mastr_SEE998644964959,Natural Gas,OCGT,PP,DE,39.0,50.895678,11.584172,1996.0,
mastr_SEE963975943188,mastr_SEE963975943188,Natural Gas,OCGT,PP,DE,57.0,48.717125,9.37096,1973.0,
mastr_SEE939524649245,mastr_SEE939524649245,Natural Gas,OCGT,PP,DE,5.5,52.299865,11.672539,2017.0,
mastr_SEE904161631090,mastr_SEE904161631090,Natural Gas,OCGT,PP,DE,81.0,48.717125,9.370416,1975.0,
mastr_SEE915098640406,mastr_SEE915098640406,Natural Gas,OCGT,PP,DE,5.5,52.299865,11.672539,1997.0,
mastr_SEE992769312817,mastr_SEE992769312817,Natural Gas,OCGT,PP,DE,4.95,50.816047,9.976418,2016.0,
mastr_SEE996145759296,mastr_SEE996145759296,Natural Gas,OCGT,PP,DE,5.5,50.816047,9.976418,2017.0,
mastr_SEE994538470544,mastr_SEE994538470544,Natural Gas,OCGT,PP,DE,39.0,50.896781,11.585727,1996.0,
mastr_SEE959025997980,mastr_SEE959025997980,Natural Gas,OCGT,PP,DE,39.0,50.896781,11.585727,1996.0,
mastr_SEE991087959599,mastr_SEE991087959599,Natural Gas,OCGT,PP,DE,25.0,50.896781,11.585727,1996.0,
mastr_SEE982109200867,mastr_SEE982109200867,Oil,steam turbine,PP,DE,2.772,49.183014,9.236333,2010.0,
mastr_SEE963454497492,mastr_SEE963454497492,Natural Gas,OCGT,PP,DE,39.0,50.896781,11.585727,1996.0,
mastr_SEE973787734782,mastr_SEE973787734782,Oil,steam turbine,PP,DE,3.465,49.183014,9.236333,2017.0,
mastr_SEE928023203447,mastr_SEE928023203447,Oil,steam turbine,PP,DE,2.52,49.183014,9.236333,2010.0,
mastr_SEE955493781533,mastr_SEE955493781533,Oil,steam turbine,PP,DE,3.465,49.183014,9.236333,2017.0,
mastr_SEE983381313900,mastr_SEE983381313900,Oil,steam turbine,PP,DE,2.86,49.145891,9.30775,2017.0,
mastr_SEE998199911088,mastr_SEE998199911088,Lignite,steam turbine,PP,DE,891.0,51.1821,12.3741,1999.0,
mastr_SEE911253621594,mastr_SEE911253621594,Oil,steam turbine,PP,DE,2.0,52.538312,13.237337,2007.0,
mastr_SEE972181438487,mastr_SEE972181438487,Oil,steam turbine,PP,DE,2.0,52.538312,13.237337,2007.0,
mastr_SEE972870819955,mastr_SEE972870819955,Oil,steam turbine,PP,DE,2.0,52.538312,13.237337,2007.0,
mastr_SEE958541709558,mastr_SEE958541709558,Oil,steam turbine,PP,DE,2.0,52.538312,13.237337,2007.0,
mastr_SEE936413401557,mastr_SEE936413401557,Oil,steam turbine,PP,DE,2.0,52.538312,13.237337,2007.0,
mastr_SEE986591261689,mastr_SEE986591261689,Natural Gas,OCGT,PP,DE,5.83,53.679905,9.679088,1989.0,
mastr_SEE970667868155,mastr_SEE970667868155,Natural Gas,OCGT,PP,DE,60.0,54.805049,9.430341,2022.0,
mastr_SEE949216632202,mastr_SEE949216632202,Natural Gas,OCGT,PP,DE,38.2,54.805049,9.430341,2022.0,
mastr_SEE997266190371,mastr_SEE997266190371,Natural Gas,OCGT,PP,DE,2.5,52.591412,13.922803,2012.0,
mastr_SEE941945945356,mastr_SEE941945945356,Oil,steam turbine,PP,DE,2.48,50.11378,8.668351,2010.0,
mastr_SEE976443611915,mastr_SEE976443611915,Oil,steam turbine,PP,DE,2.48,50.11378,8.668351,2010.0,
mastr_SEE918499825557,mastr_SEE918499825557,Oil,steam turbine,PP,DE,2.0,48.189781,11.649015,2009.0,
mastr_SEE950895373805,mastr_SEE950895373805,Natural Gas,OCGT,PP,DE,34.0,49.224142,7.014908,2011.0,
mastr_SEE965067693100,mastr_SEE965067693100,Natural Gas,OCGT,PP,DE,20.85,51.422284,6.742004,2011.0,
mastr_SEE936668903264,mastr_SEE936668903264,Natural Gas,OCGT,PP,DE,20.543,48.397309,9.9667,2022.0,
mastr_SEE924053403383,mastr_SEE924053403383,Oil,steam turbine,PP,DE,30.0,50.814133,7.005498,1979.0,
mastr_SEE945682618689,mastr_SEE945682618689,Natural Gas,OCGT,PP,DE,16.25143,51.467629,12.590274,1994.0,
mastr_SEE915581892640,mastr_SEE915581892640,Oil,steam turbine,PP,DE,2.64,50.006397,8.700442,2017.0,
mastr_SEE914690148242,mastr_SEE914690148242,Natural Gas,OCGT,PP,DE,3.2826,50.318685,8.763044,2014.0,
mastr_SEE952568424715,mastr_SEE952568424715,Natural Gas,OCGT,PP,DE,4.404,49.404957,11.130087,2021.0,
mastr_SEE951684578067,mastr_SEE951684578067,Natural Gas,OCGT,PP,DE,15.25,52.000329,8.614187,2021.0,
mastr_SEE929585145954,mastr_SEE929585145954,Natural Gas,OCGT,PP,DE,4.262,49.477445,11.123915,2018.0,
mastr_SEE915851127786,mastr_SEE915851127786,Natural Gas,OCGT,PP,DE,21.505,50.797493,6.113831,2023.0,
mastr_SEE942019110397,mastr_SEE942019110397,Natural Gas,OCGT,PP,DE,53.0,49.439162,11.062048,2005.0,
mastr_SEE980608407671,mastr_SEE980608407671,Natural Gas,OCGT,PP,DE,15.596,49.439162,11.062048,2010.0,
mastr_SEE976880282228,mastr_SEE976880282228,Natural Gas,OCGT,PP,DE,39.5,49.439162,11.062048,1982.0,
mastr_SEE949895584069,mastr_SEE949895584069,Natural Gas,OCGT,PP,DE,38.774,49.439162,11.062048,1982.0,
mastr_SEE952436980299,mastr_SEE952436980299,Oil,steam turbine,PP,DE,2.0,49.439162,11.062048,2005.0,
mastr_SEE966441440495,mastr_SEE966441440495,Oil,steam turbine,PP,DE,2.42,51.182179,14.413788,2016.0,
mastr_SEE910878820276,mastr_SEE910878820276,Oil,steam turbine,PP,DE,2.42,51.182179,14.413788,2016.0,
mastr_SEE937078173100,mastr_SEE937078173100,Natural Gas,OCGT,PP,DE,7.8015,51.506036,8.979213,2024.0,
mastr_SEE981133916751,mastr_SEE981133916751,Natural Gas,OCGT,PP,DE,7.8015,51.506036,8.979213,2024.0,
mastr_SEE964773616878,mastr_SEE964773616878,Oil,steam turbine,PP,DE,2.0,52.529564,12.358153,2008.0,
mastr_SEE915031573860,mastr_SEE915031573860,Natural Gas,OCGT,PP,DE,3.172,48.559078,12.187891,2024.0,
mastr_SEE925056670925,mastr_SEE925056670925,Natural Gas,OCGT,PP,DE,4.337,50.540245,7.123883,2022.0,
mastr_SEE967916097817,mastr_SEE967916097817,Natural Gas,OCGT,PP,DE,17.13,53.498644,8.492393,2013.0,
mastr_SEE918506212059,mastr_SEE918506212059,Natural Gas,OCGT,PP,DE,8.8105,51.470843,6.862269,2021.0,
mastr_SEE982733397292,mastr_SEE982733397292,Oil,steam turbine,PP,DE,2.064,52.488693,13.303943,2018.0,
mastr_SEE972969049737,mastr_SEE972969049737,Natural Gas,OCGT,PP,DE,4.91,52.299865,11.672539,1995.0,
mastr_SEE955837429145,mastr_SEE955837429145,Natural Gas,OCGT,PP,DE,5.25,52.299865,11.672539,1995.0,
mastr_SEE908964165929,mastr_SEE908964165929,Natural Gas,OCGT,PP,DE,10.5,51.020551,11.04654,2022.0,
mastr_SEE973525857209,mastr_SEE973525857209,Natural Gas,OCGT,PP,DE,6.0,52.399062,9.683195,2016.0,
mastr_SEE900966719360,mastr_SEE900966719360,Natural Gas,OCGT,PP,DE,3.5,50.755166,6.240847,1989.0,
mastr_SEE943109996648,mastr_SEE943109996648,Natural Gas,OCGT,PP,DE,4.3,48.55734,12.14923,2018.0,
mastr_SEE996431301710,mastr_SEE996431301710,Natural Gas,OCGT,PP,DE,4.3,48.55734,12.14923,2018.0,
mastr_SEE935253303649,mastr_SEE935253303649,Natural Gas,OCGT,PP,DE,4.3,48.55734,12.14923,2018.0,
mastr_SEE975854838485,mastr_SEE975854838485,Natural Gas,OCGT,PP,DE,4.3,48.55734,12.14923,2018.0,
mastr_SEE974196850704,mastr_SEE974196850704,Natural Gas,OCGT,PP,DE,4.425,51.372448,12.343421,2021.0,
mastr_SEE917757403377,mastr_SEE917757403377,Oil,steam turbine,PP,DE,2.42,51.482689,6.832886,2009.0,
mastr_SEE919939073064,mastr_SEE919939073064,Natural Gas,OCGT,PP,DE,49.4,52.432069,10.786137,2021.0,
mastr_SEE984196895179,mastr_SEE984196895179,Natural Gas,OCGT,PP,DE,49.4,52.432075,10.786453,2021.0,
mastr_SEE995046043534,mastr_SEE995046043534,Natural Gas,OCGT,PP,DE,4.425,51.305975,12.280622,2021.0,
mastr_SEE944805370572,mastr_SEE944805370572,Natural Gas,OCGT,PP,DE,4.415,52.538171,13.22814,2018.0,
mastr_SEE952965447409,mastr_SEE952965447409,Natural Gas,OCGT,PP,DE,2.12,48.02729,11.687436,2021.0,
mastr_SEE940574622799,mastr_SEE940574622799,Natural Gas,OCGT,PP,DE,3.285,51.180796,14.450403,2021.0,
mastr_SEE935496913070,mastr_SEE935496913070,Natural Gas,OCGT,PP,DE,3.285,51.180796,14.450403,2021.0,
mastr_SEE908830817327,mastr_SEE908830817327,Natural Gas,OCGT,PP,DE,5.5,49.55471,8.663782,2004.0,
mastr_SEE924066836512,mastr_SEE924066836512,Natural Gas,OCGT,PP,DE,2.106,52.607624,12.356877,1994.0,
mastr_SEE924906397036,mastr_SEE924906397036,Oil,steam turbine,PP,DE,2.924,50.119649,8.738313,2016.0,
mastr_SEE916471968063,mastr_SEE916471968063,Oil,steam turbine,PP,DE,2.924,50.119649,8.738313,2016.0,
mastr_SEE987057239044,mastr_SEE987057239044,Oil,steam turbine,PP,DE,2.924,50.119649,8.738313,2016.0,
mastr_SEE942168839378,mastr_SEE942168839378,Oil,steam turbine,PP,DE,2.924,50.119649,8.738313,2016.0,
mastr_SEE966465198532,mastr_SEE966465198532,Oil,steam turbine,PP,DE,2.924,50.119649,8.738313,2016.0,
mastr_SEE995863686785,mastr_SEE995863686785,Oil,steam turbine,PP,DE,2.924,50.119649,8.738313,2016.0,
mastr_SEE966650614694,mastr_SEE966650614694,Oil,steam turbine,PP,DE,2.924,50.119649,8.738313,2016.0,
mastr_SEE919791051453,mastr_SEE919791051453,Oil,steam turbine,PP,DE,2.924,50.120334,8.739161,2018.0,
mastr_SEE942929489644,mastr_SEE942929489644,Oil,steam turbine,PP,DE,2.924,50.120334,8.739161,2018.0,
mastr_SEE964305819890,mastr_SEE964305819890,Oil,steam turbine,PP,DE,2.924,50.120334,8.739161,2018.0,
mastr_SEE953567309317,mastr_SEE953567309317,Oil,steam turbine,PP,DE,2.924,50.120334,8.739161,2018.0,
mastr_SEE965256254198,mastr_SEE965256254198,Oil,steam turbine,PP,DE,2.924,50.120334,8.739161,2018.0,
mastr_SEE903979843091,mastr_SEE903979843091,Oil,steam turbine,PP,DE,2.924,50.120334,8.739161,2018.0,
mastr_SEE928699900473,mastr_SEE928699900473,Oil,steam turbine,PP,DE,2.924,50.120334,8.739161,2018.0,
mastr_SEE996892906813,mastr_SEE996892906813,Oil,steam turbine,PP,DE,2.924,50.120334,8.739161,2018.0,
mastr_SEE965067843789,mastr_SEE965067843789,Oil,steam turbine,PP,DE,2.924,50.120334,8.739161,2018.0,
mastr_SEE919506819750,mastr_SEE919506819750,Oil,steam turbine,PP,DE,2.0,51.188387,6.867408,2016.0,
mastr_SEE941838833197,mastr_SEE941838833197,Oil,steam turbine,PP,DE,2.0,51.188387,6.867408,2016.0,
mastr_SEE927393789704,mastr_SEE927393789704,Oil,steam turbine,PP,DE,2.0,51.188387,6.867408,2020.0,
mastr_SEE966717574626,mastr_SEE966717574626,Oil,steam turbine,PP,DE,6.3,47.805887,9.104122,2015.0,
mastr_SEE972025902211,mastr_SEE972025902211,Oil,steam turbine,PP,DE,4.4,47.805988,9.104337,1985.0,
mastr_SEE932257089524,mastr_SEE932257089524,Oil,steam turbine,PP,DE,4.4,47.805932,9.104234,1985.0,
mastr_SEE960677785443,mastr_SEE960677785443,Oil,steam turbine,PP,DE,2.0,51.491517,6.742047,2013.0,
mastr_SEE977834211387,mastr_SEE977834211387,Natural Gas,OCGT,PP,DE,4.8,51.219832,6.69801,1992.0,
mastr_SEE942698931023,mastr_SEE942698931023,Oil,steam turbine,PP,DE,4.0,48.42627,9.95199,1975.0,
mastr_SEE992747981431,mastr_SEE992747981431,Oil,steam turbine,PP,DE,4.0,51.411189,12.448219,2005.0,
